                       IF               ID                           ID_EX                                   ROB                             RS                    EX_OUT          D-MEM Bus &
   Time:   Cycle:  VLD    IR   | VLD    IR   V1 V2| VLD    IR  VLD         OP_A  VLD       OP_B| DIR    PC     NF EXC   ARN VLD|    IR     NF  LD   FR   RD | VLD     ALU OC BR    Reg Result
       642    60:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       642    60:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       642    60:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       652    61:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       652    61:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       652    61:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       662    62:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       662    62:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       662    62:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       672    63:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       672    63:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       672    63:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       682    64:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       682    64:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       682    64:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       692    65:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       692    65:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       692    65:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       702    66:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       702    66:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       702    66:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       712    67:   0  -       |  0  -        1  1|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[312] accepted 1
       712    67:   0  -       |  0  -        1  1|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[312] accepted 1
       712    67:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[312] accepted 1
       722    68:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       722    68:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       722    68:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       732    69:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       732    69:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       732    69:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       742    70:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       742    70:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       742    70:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       752    71:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       752    71:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       752    71:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       762    72:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       762    72:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       762    72:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       772    73:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       772    73:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       772    73:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       782    74:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       782    74:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       782    74:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       792    75:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       792    75:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       792    75:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       802    76:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       802    76:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       802    76:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       812    77:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       812    77:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       812    77:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       822    78:   1  addi    |  1  addi     1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       822    78:   1  lui     |  1  lui      1  1|  0  -        1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       822    78:   1  addi    |  1  addi     0  1|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       832    79:   1  addi    |  1  addi     1  1|  1  addi     1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[328] accepted 1
       832    79:   1  addi    |  1  addi     1  1|  1  lui      1            0  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[328] accepted 1
       832    79:   1  lw      |  1  lw       0  1|  1  addi     0           20  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[328] accepted 1
       842    80:   0  -       |  0  -        0  0|  1  addi     1            0  1            0|   0  00000000  13  0   0     0|    addi   13 6001 3ffe 3ffe|  1        0  0  0   
       842    80:   0  -       |  0  -        0  0|  1  addi     1            0  1            0|   0  00000000  13  0   0     0|     lui   13 6001 3ffe 3ffe|  1     2000  0  0   
       842    80:   0  -       |  0  -        0  0|  1  lw       0           3d  1            0|   0  00000000  13  0   0     0|       -   13 6001 3ffe 3ffe|  0        0  0  0   
       852    81:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000130  10  0   6     1|    addi   12 a001 1ffe 1ffe|  1        8  0  0   
       852    81:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000134  10  0   7     1|    addi   12 a001 1ffe 1ffe|  1       98  0  0   
       852    81:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  10  0   0     0|    addi   12 a001 1ffe 1ffe|  1     270f  0  0   
       862    82:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000138  12  0   7     1|      lw   15 c001 bfff bfff|  1        8  0  0   
       862    82:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  0000013c  12  0   1     1|       -   15 c001 bfff bfff|  0        0  0  0   
       862    82:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000140  12  0   2     1|       -   15 c001 bfff bfff|  0        0  0  0   
       872    83:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       872    83:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       872    83:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       882    84:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       882    84:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       882    84:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       892    85:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       892    85:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       892    85:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       902    86:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[8] accepted 2
       902    86:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[8] accepted 2
       902    86:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[8] accepted 2
       912    87:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       912    87:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       912    87:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       922    88:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       922    88:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       922    88:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       932    89:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       932    89:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       932    89:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       942    90:   0  -       |  0  -        0  1|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[344] accepted 1
       942    90:   0  -       |  0  -        1  1|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[344] accepted 1
       942    90:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[344] accepted 1
       952    91:   0  -       |  0  -        0  1|  0  -        0           3c  1         270f|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       952    91:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       952    91:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       962    92:   0  -       |  0  -        0  1|  0  -        0           3c  1         270f|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       962    92:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       962    92:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       972    93:   0  -       |  0  -        0  1|  0  -        0           3c  1         270f|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       972    93:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       972    93:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       982    94:   0  -       |  0  -        0  1|  0  -        0           3c  1         270f|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       982    94:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       982    94:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       992    95:   0  -       |  0  -        0  1|  0  -        0           3c  1         270f|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       992    95:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
       992    95:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1002    96:   0  -       |  0  -        0  1|  0  -        0           3c  1         270f|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1002    96:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1002    96:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1012    97:   0  -       |  0  -        1  1|  0  -        0           3c  1         270f|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1012    97:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1012    97:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1022    98:   0  -       |  0  -        1  1|  0  -        1            3  1         270f|   0  00000144  15  0   3     1|       -   16 c001 ffff ffff|  0        0  0  0   
      1022    98:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1022    98:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  15  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1032    99:   0  -       |  0  -        1  1|  0  -        1            3  1         270f|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1032    99:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1032    99:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1042   100:   0  -       |  0  -        1  1|  0  -        1            3  1         270f|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[0] accepted 2
      1042   100:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[0] accepted 2
      1042   100:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[0] accepted 2
      1052   101:   0  -       |  0  -        1  1|  0  -        1            3  1         270f|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[336] accepted 1
      1052   101:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[336] accepted 1
      1052   101:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[336] accepted 1
      1062   102:   0  -       |  0  -        1  1|  0  -        1            3  1         270f|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1062   102:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1062   102:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1072   103:   0  -       |  0  -        1  1|  0  -        1            3  1         270f|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1072   103:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1072   103:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1082   104:   0  -       |  0  -        1  1|  0  -        1            3  1         270f|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1082   104:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1082   104:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1092   105:   0  -       |  0  -        1  1|  0  -        1            3  1         270f|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1092   105:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1092   105:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1102   106:   0  -       |  0  -        1  1|  0  -        1            3  1         270f|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1102   106:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1102   106:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1112   107:   0  -       |  0  -        1  1|  0  -        1            3  1         270f|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1112   107:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1112   107:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1122   108:   0  -       |  0  -        1  1|  0  -        1            3  1         270f|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1122   108:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1122   108:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1132   109:   0  -       |  0  -        1  1|  0  -        1            3  1         270f|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1132   109:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1132   109:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1142   110:   0  -       |  0  -        1  1|  0  -        1            3  1         270f|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1142   110:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1142   110:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1152   111:   0  -       |  0  -        1  1|  0  -        1            3  1         270f|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1152   111:   0  -       |  0  -        1  1|  0  -        1           98  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1152   111:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1162   112:   1  mul     |  1  mul      1  1|  0  -        1            3  1         270f|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1162   112:   1  lw      |  1  lw       1  1|  0  -        1           98  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1162   112:   1  add     |  1  add      0  0|  0  -        0            0  0            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   
      1172   113:   1  sw      |  1  sw       1  0|  1  mul      1            3  1         270f|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[352] accepted 1
      1172   113:   1  addi    |  1  addi     1  1|  1  lw       1           98  1            0|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[352] accepted 1
      1172   113:   1  addi    |  1  addi     1  1|  1  add      0            1  0           3b|   0  00000000  16  0   0     0|       -   16 c001 ffff ffff|  0        0  0  0   BUS_LOAD  MEM[352] accepted 1
      1182   114:   0  -       |  0  -        0  0|  1  sw       1           98  0           3a|   0  00000000  13  0   0     0|     mul   13 6001 3ffe 3ffe|  0        0  0  0   
      1182   114:   0  -       |  0  -        0  0|  1  addi     1            8  1         270f|   0  00000000  13  0   0     0|      lw   13 6001 3ffe 3ffe|  1       98  0  0   
      1182   114:   0  -       |  0  -        0  0|  1  addi     1           98  1           39|   0  00000000  13  0   0     0|       -   13 6001 3ffe 3ffe|  0        0  0  0   
      1192   115:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  10  0   0     0|       -   12 6002 1ffe 1ffe|  0        0  1  0   
      1192   115:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  10  0   0     0|    addi   12 6002 1ffe 1ffe|  1       10  0  0   
      1192   115:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  10  0   0     0|    addi   12 6002 1ffe 1ffe|  1       a0  0  0   
      1202   116:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  10  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  1  0   
      1202   116:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  10  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1202   116:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  10  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1212   117:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  10  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  1  0   
      1212   117:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  10  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1212   117:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  10  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1222   118:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  10  0   0     0|       -   14 6002 7ffe 7ffe|  1     752d  1  0   BUS_LOAD  MEM[152] accepted 2
      1222   118:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  10  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   BUS_LOAD  MEM[152] accepted 2
      1222   118:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  10  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   BUS_LOAD  MEM[152] accepted 2
      1232   119:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000148  10  0   3     1|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1232   119:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  10  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1232   119:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  10  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
